,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
17888,268,0,0,G-6,G-6,G6,0
17889,268,0,0,C6,C6,C6,0
17890,268,0,0,Fm7b5,Fm7b5,Fm7b5,0
17891,268,0,0,Bb-6,G-6,D6,0
17892,268,0,0,Am7b5,Eb6,Eb6,0
17893,268,0,0,Ab-6,A-6,Eb-6,0
17894,268,0,0,Gm7b5,G-6,Bbm7b5,0
17895,268,0,0,Gbm7b5,G-6,A-6,0
17896,268,0,0,F6,Fm7b5,A6,0
17897,268,0,0,D6,Bbm7b5,B7#5,0
17898,268,0,0,G-6,G-6,G-6,0
17899,268,0,0,C6,C6,C6,0
17900,268,0,0,Fm7b5,Fm7b5,Fm7b5,0
17901,268,0,0,G-6,G-6,G-6,0
17902,268,0,0,C6,C6,C6,0
17903,268,0,0,A-6,Fm7b5,Fm7b5,0
17904,268,0,0,G-6,D6,D6,0
17905,268,0,0,C6,C6,C6,0
17906,268,0,0,F6,Fm7b5,Fm7b5,0
17907,268,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
17908,268,0,0,G-6,G-6,G6,0
17909,268,0,0,C6,C6,C6,0
17910,268,0,0,Fm7b5,Fm7b5,Fm7b5,0
17911,269,0,0,G-maj7,G6,G-6,0
17912,269,0,0,Gm7b5,A-6,Csus47,0
17913,269,0,0,G-maj7,A-6,Db-6,0
17914,269,0,0,G-6,A-6,Bm7b5,0
17915,269,0,0,G-,C6,C6,0
17916,269,0,0,G-6,C6,A6,0
17917,269,0,0,G-,C6,C6,0
17918,269,0,0,Adim7,C6,A6,0
17919,269,0,0,D6,D6,D6,0
17920,269,0,0,Bdim7,G6,G-6,0
17921,269,0,0,E6,E6,E6,0
17922,269,0,0,A-6,A-6,A-6,0
17923,269,0,0,D6,D6,D6,0
17924,269,0,0,Fsus47,Gm7b5,G-6,0
17925,269,0,0,G6,Cm7b5,E6,0
17926,269,0,0,C-6,Cm7b5,G-6,0
17927,269,0,0,F6,F6,F6,0
17928,269,0,0,Bbm7b5,E-,Bb6,0
17929,269,0,0,G-6,E-,Bb-6,0
17930,269,0,0,C-6,C6,C6,0
17931,269,0,0,F6,F6,F6,0
17932,269,0,0,Bbm7b5,E-,Bbm7b5,0
17933,269,0,0,Bb-7,G6,Bb-6,0
17934,269,0,0,A-6,G6,Bb-6,0
17935,269,0,0,D6,D6,D6,0
17936,269,0,0,Gm7b5,G6,G6,0
17937,269,0,0,G-maj7,A-6,G-6,0
17938,269,0,0,F#-,A-6,Csus47,0
17939,269,0,0,B-7,F6,B-7,0
17940,269,0,0,Em7b5,E6,Em7b5,0
17941,269,0,0,A-6,G6,G6,0
17942,269,0,0,D6,D6,D6,0
17943,269,0,0,Gm7b5,Gm7b5,Gm7b5,0
17944,269,0,0,G-maj7,E6,G-6,0
17945,269,0,0,Gm7b5,A-6,Csus47,0
17946,269,0,0,G-maj7,A-6,B-,0
17947,269,0,0,G-6,A-6,Csus47,0
17948,269,0,0,G-,C6,C6,0
17949,269,0,0,G-6,A-6,A6,0
17950,269,0,0,G-,C6,C6,0
17951,269,0,0,Adim7,C6,A6,0
17952,269,0,0,D6,D6,D6,0
17953,269,0,0,Bdim7,Gm7b5,G-6,0
17954,269,0,0,E6,E6,E6,0
17955,269,0,0,A-6,A-6,A-6,0
17956,269,0,0,D6,D6,D6,0
17957,269,0,0,Fsus47,Gm7b5,G-6,0
17958,269,0,0,Gm7b5,Cm7b5,E6,0
17959,269,0,0,G-maj7,A-6,G-6,0
17960,269,0,0,Gm7b5,A-6,Bdim7,0
17961,269,0,0,G-maj7,A-6,G-6,0
17962,269,0,0,G-6,A-6,Csus47,0
17963,269,0,0,G-,C6,C6,0
17964,269,0,0,G-6,A-6,A6,0
17965,269,0,0,G-,C6,C6,0
17966,269,0,0,Adim7,C6,A6,0
17967,269,0,0,D6,D6,D6,0
17968,269,0,0,Bdim7,Gm7b5,G-6,0
17969,269,0,0,E6,E6,E6,0
17970,269,0,0,A-6,A-6,A-6,0
17971,269,0,0,D6,D6,D6,0
17972,269,0,0,Fsus47,Gm7b5,G-6,0
17973,269,0,0,G6,Cm7b5,E6,0
17974,269,0,0,C-6,Cm7b5,G-6,0
17975,269,0,0,F6,F6,F6,0
17976,269,0,0,Bbm7b5,Bbm7b5,Bb6,0
17977,269,0,0,G-6,E-,Bb-6,0
17978,269,0,0,C-6,C6,C6,0
17979,269,0,0,F6,F6,F6,0
17980,269,0,0,Bbm7b5,E-,Bbm7b5,0
17981,269,0,0,Bb-7,E-,Bb-6,0
17982,269,0,0,A-6,E-,Bb-6,0
17983,269,0,0,D6,D6,D6,0
17984,269,0,0,Gm7b5,Gm7b5,Gm7b5,0
17985,269,0,0,G-maj7,A-6,A-6,0
17986,269,0,0,F#-,A-6,Ab-6,0
17987,269,0,0,B-7,F6,B-7,0
17988,269,0,0,Em7b5,E6,Em7b5,0
17989,269,0,0,A-6,G6,G6,0
17990,269,0,0,D6,D6,D6,0
17991,269,0,0,Gm7b5,Gm7b5,Gm7b5,0
17992,269,0,0,G-maj7,E6,G-6,0
17993,269,0,0,Gm7b5,A-6,Ab-6,0
17994,269,0,0,G-maj7,A-6,G6,0
17995,269,0,0,G-6,A-6,Ab-6,0
17996,269,0,0,G-,C6,C6,0
17997,269,0,0,G-6,A-6,A-6,0
17998,269,0,0,G-,C6,C6,0
17999,269,0,0,Adim7,C6,A6,0
18000,269,0,0,D6,D6,D6,0
18001,269,0,0,Bdim7,Gm7b5,G-6,0
18002,269,0,0,E6,E6,E6,0
18003,269,0,0,A-6,A-6,A-6,0
18004,269,0,0,D6,D6,D6,0
18005,269,0,0,Fsus47,Gm7b5,Gm7b5,0
18006,269,0,0,Gm7b5,Cm7b5,A-6,0
18007,269,0,0,G-maj7,A-6,G-6,0
18008,269,0,0,Gm7b5,A-6,Csus47,0
18009,269,0,0,G-maj7,A-6,C-6,0
18010,269,0,0,G-6,A-6,C6,0
18011,269,0,0,G-,C6,C6,0
18012,269,0,0,G-6,A-6,A-6,0
18013,269,0,0,G-,C6,C6,0
18014,269,0,0,Adim7,C6,A6,0
18015,269,0,0,D6,D6,D6,0
18016,269,0,0,Bdim7,Gm7b5,G-6,0
18017,269,0,0,E6,E6,E6,0
18018,269,0,0,A-6,A-6,A-6,0
18019,269,0,0,D6,D6,D6,0
18020,269,0,0,Fsus47,Gm7b5,G-6,0
18021,269,0,0,G6,Cm7b5,A-6,0
18022,269,0,0,C-6,Cm7b5,G-6,0
18023,269,0,0,F6,F6,F6,0
18024,269,0,0,Bbm7b5,Bbm7b5,Bb6,0
18025,269,0,0,G-6,E-,Bb-6,0
18026,269,0,0,C-6,C6,C6,0
18027,269,0,0,F6,F6,F6,0
18028,269,0,0,Bbm7b5,E-,Bbm7b5,0
18029,269,0,0,Bb-7,E-,Bb-6,0
18030,269,0,0,A-6,E-,Bb-6,0
18031,269,0,0,D6,D6,D6,0
18032,269,0,0,Gm7b5,Gm7b5,G6,0
18033,269,0,0,G-maj7,A-6,A-6,0
18034,269,0,0,F#-,A-6,Csus47,0
18035,269,0,0,B-7,F6,B-7,0
18036,269,0,0,Em7b5,E6,Em7b5,0
18037,269,0,0,A-6,G6,G6,0
18038,269,0,0,D6,D6,D6,0
18039,269,0,0,Gm7b5,Gm7b5,Gm7b5,0
18040,269,0,0,G-maj7,E6,Bb-6,0
18041,269,0,0,Gm7b5,A-6,Ab-6,0
18042,269,0,0,G-maj7,A-6,Bb-6,0
18043,269,0,0,G-6,A-6,Ab-6,0
18044,269,0,0,G-,C6,C6,0
18045,269,0,0,G-6,A-6,A6,0
18046,269,0,0,G-,C6,C6,0
18047,269,0,0,Adim7,C6,A6,0
18048,269,0,0,D6,D6,D6,0
18049,270,0,0,F-6,G6,Ebm7b5,0
18050,270,0,0,Bb6,Bb6,Bb6,0
18051,270,0,0,Ebm7b5,Ebm7b5,Eb6,0
18052,270,0,0,C-6,Ab6,F-6,0
18053,270,0,0,F6,F-6,F6,0
18054,270,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
18055,270,0,0,C6,Bb6,Bb6,0
18056,270,0,0,C-6,F-6,F6,0
18057,270,0,0,Ddim7,F6,F6,0
18058,270,0,0,G6,G6,G6,0
18059,270,0,0,C-6,C-6,C-6,0
18060,270,0,0,F7,F6,F6,0
18061,270,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
18062,270,0,0,F-6,G6,Bb6,0
18063,270,0,0,Bb6,Bb6,Bb6,0
18064,270,0,0,Ebm7b5,Ebm7b5,Eb6,0
18065,270,0,0,Eb-6,Eb-,Ebsus47,0
18066,270,0,0,Ab6,Ab6,Ab6,0
18067,270,0,0,Bbm7b5,Dbm7b5,D-6,0
18068,270,0,0,C6,F-6,F-6,0
18069,270,0,0,C-6,F-6,F-6,0
18070,270,0,0,F6,F6,F6,0
18071,270,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
18072,270,0,0,C#-,G6,Bb6,0
18073,270,0,0,F#-7,C-6,F6,0
18074,270,0,0,Bm7b5,F-6,G-6,0
18075,270,0,0,B-,C-6,Em7b5,0
18076,270,0,0,E6,Bb6,E6,0
18077,270,0,0,Am7b5,Ebm7b5,A-6,0
18078,270,0,0,A-6,Bb-6,A-6,0
18079,270,0,0,D6,D6,D6,0
18080,270,0,0,Gm7b5,G6,Gm7b5,0
18081,270,0,0,G-6,C-6,G-maj7,0
18082,270,0,0,C6,C6,C6,0
18083,270,0,0,C-6,Fm7b5,F6,0
18084,270,0,0,F7,F6,F6,0
18085,270,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
18086,270,0,0,F-6,G6,A-6,0
18087,270,0,0,Bb6,Bb6,Bb6,0
18088,270,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18089,270,0,0,Eb-6,Abm7b5,Ddim7,0
18090,270,0,0,Ab6,Ab6,Ab6,0
18091,270,0,0,Bbm7b5,Dbm7b5,Dbdim,0
18092,270,0,0,C6,G-6,F-6,0
18093,270,0,0,C-6,F-6,F6,0
18094,270,0,0,F6,F6,F6,0
18095,270,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
18096,270,0,0,Bbm7b5,G6,Bb6,0
18097,271,0,0,Bb6,G6,F6,0
18098,271,0,0,Eb6,Eb6,Eb-6,0
18099,271,0,0,Abm7b5,Abm7b5,Ab6,0
18100,271,0,0,Db6,G6,Eb-6,0
18101,271,0,0,C6,Gb-7,C-6,0
18102,271,0,0,F-6,F-6,F-6,0
18103,271,0,0,Db6,Bb6,Eb-6,0
18104,271,0,0,C6,Gb-7,C6,0
18105,271,0,0,F6,F6,F-6,0
18106,271,0,0,F-6,Bb6,Bb6,0
18107,271,0,0,Bb6,Bb6,Bb6,0
18108,271,0,0,Ebm7b5,Eb6,Eb-6,0
18109,271,0,0,Ebsus47,F6,F-6,0
18110,271,0,0,F-6,Eb6,Bb-6,0
18111,271,0,0,Bb6,Bb-6,Bb6,0
18112,271,0,0,Ebm7b5,Ebm7b5,E7#5,0
18113,271,0,0,Bb-6,F6,F-6,0
18114,271,0,0,Eb6,Eb6,F-6,0
18115,271,0,0,Abm7b5,Abm7b5,Ab6,0
18116,271,0,0,Db6,G6,Dbm7b5,0
18117,271,0,0,G-6,Gb-7,C-6,0
18118,271,0,0,C6,C6,C6,0
18119,271,0,0,F-6,F-6,F-6,0
18120,271,0,0,Bb6,Bb6,Ddim7,0
18121,271,0,0,Ebm7b5,Ebm7b5,Eb-6,0
18122,271,0,0,C-6,F-6,F-6,0
18123,271,0,0,F-6,F6,E7#5,0
18124,271,0,0,Bb6,Bb-6,G-6,0
18125,271,0,0,Ebm7b5,Ebm7b5,Eb-6,0
18126,271,0,0,Ebsus47,F-6,F-6,0
18127,271,0,0,F-6,F-6,F-6,0
18128,271,0,0,Bb6,Bb6,Bb6,0
18129,271,0,0,Ebm7b5,Ebm7b5,E7#5,0
18130,271,0,0,Bb-6,F-6,Abm7b5,0
18131,271,0,0,Eb6,Eb6,Eb6,0
18132,271,0,0,Abm7b5,Abm7b5,D6,0
18133,271,0,0,Db6,F-6,Gdim7,0
18134,271,0,0,G-6,C-6,Gbm7b5,0
18135,271,0,0,C6,C6,C6,0
18136,271,0,0,F-6,F-6,F-6,0
18137,271,0,0,Bb6,Bb6,Bb6,0
18138,271,0,0,Ebm7b5,Ebm7b5,E7#5,0
18139,271,0,0,C6,F-6,F-6,0
18140,271,0,0,F-6,F-6,F-6,0
18141,271,0,0,Bb6,Bb6,Bb6,0
18142,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18143,271,0,0,Ebsus47,F-6,F-6,0
18144,271,0,0,F-6,Eb6,F-6,0
18145,271,0,0,Bb6,Bb6,Bb6,0
18146,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18147,271,0,0,Bb-6,F-6,F-6,0
18148,271,0,0,Eb6,Eb6,Eb6,0
18149,271,0,0,Abm7b5,Abm7b5,Ab6,0
18150,271,0,0,Db6,G6,G-6,0
18151,271,0,0,G-6,C-6,Eb6,0
18152,271,0,0,C6,C6,F-6,0
18153,271,0,0,F-6,F-6,F-6,0
18154,271,0,0,Bb6,Bb6,Gdim7,0
18155,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18156,271,0,0,C-6,F-6,C6,0
18157,271,0,0,Ebm7b5,F6,Ebm7b5,0
18158,271,0,0,Eb6,F-6,C6,0
18159,271,0,0,Abm7b5,Abm7b5,Abm7b5,0
18160,271,0,0,Bb6,G6,Fdim7,0
18161,271,0,0,Eb6,Ebm7b5,Ebm7b5,0
18162,271,0,0,Abm7b5,Abm7b5,Ab6,0
18163,271,0,0,Db6,G6,G6,0
18164,271,0,0,C6,C-6,C-6,0
18165,271,0,0,F-6,F-6,F-6,0
18166,271,0,0,Db6,Bb6,Bb6,0
18167,271,0,0,C6,C-6,Gbm7b5,0
18168,271,0,0,F6,F-6,F-6,0
18169,271,0,0,C6,Bb6,Bb6,0
18170,271,0,0,Ebm7b5,F-6,F-6,0
18171,271,0,0,Ebsus47,F-6,C6,0
18172,271,0,0,F-6,Eb6,Bbm7b5,0
18173,271,0,0,Bb6,Bb6,Bb6,0
18174,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18175,271,0,0,Bb-6,F-6,Ebm7b5,0
18176,271,0,0,Eb6,Eb6,G-6,0
18177,271,0,0,Abm7b5,Abm7b5,G-6,0
18178,271,0,0,Db6,G6,Fdim7,0
18179,271,0,0,G-6,C-6,Eb-maj7,0
18180,271,0,0,C6,C6,C6,0
18181,271,0,0,F-6,F-6,F-6,0
18182,271,0,0,Bb6,Bb6,Gdim7,0
18183,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18184,271,0,0,C-6,F-6,F-6,0
18185,271,0,0,F-6,F6,Ebm7b5,0
18186,271,0,0,Bb6,Bb6,G-6,0
18187,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18188,271,0,0,Ebsus47,F-6,C6,0
18189,271,0,0,F-6,F-6,F-6,0
18190,271,0,0,Bb6,Bb6,Bb6,0
18191,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18192,271,0,0,Bb-6,F-6,F-6,0
18193,271,0,0,Eb6,Eb6,Eb6,0
18194,271,0,0,Abm7b5,Abm7b5,D6,0
18195,271,0,0,Db6,G6,G-6,0
18196,271,0,0,G-6,C-6,Ebm7b5,0
18197,271,0,0,C6,C6,C6,0
18198,271,0,0,F-6,F-6,F-6,0
18199,271,0,0,Bb6,Bb6,Bb6,0
18200,271,0,0,Ebm7b5,Ebm7b5,E7#5,0
18201,271,0,0,C-6,F-6,F-6,0
18202,271,0,0,F-6,F6,F-6,0
18203,271,0,0,Bb6,Bb6,G-6,0
18204,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18205,271,0,0,Ebsus47,F-6,C6,0
18206,271,0,0,F-6,F-6,F-6,0
18207,271,0,0,Bb6,Bb6,Bb6,0
18208,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18209,271,0,0,Bb-6,F-6,Ebm7b5,0
18210,271,0,0,Eb6,Eb6,Eb6,0
18211,271,0,0,Abm7b5,Abm7b5,Abm7b5,0
18212,271,0,0,Db6,G6,G-6,0
18213,271,0,0,G-6,C-6,Eb6,0
18214,271,0,0,C6,C6,C6,0
18215,271,0,0,F-6,F-6,F-6,0
18216,271,0,0,Bb6,Bb6,Gdim7,0
18217,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18218,271,0,0,C-6,F-6,F-6,0
18219,271,0,0,Ebm7b5,F6,F-6,0
18220,271,0,0,Bb-6,F-6,Bb-6,0
18221,271,0,0,Eb6,Eb6,Eb6,0
18222,271,0,0,Abm7b5,Abm7b5,Abm7b5,0
18223,271,0,0,Bb6,G6,Fdim7,0
18224,271,0,0,Eb6,Ebm7b5,Ebm7b5,0
18225,271,0,0,Abm7b5,Abm7b5,Ab-7,0
18226,271,0,0,Db6,G6,Fdim7,0
18227,271,0,0,C6,C-6,C-6,0
18228,271,0,0,F-6,F-6,F-6,0
18229,271,0,0,Db6,Bb6,Bb6,0
18230,271,0,0,C6,C-6,G-6,0
18231,271,0,0,F6,F-6,F-6,0
18232,271,0,0,C6,Bb6,Bb6,0
18233,271,0,0,Ebm7b5,F-6,F+,0
18234,271,0,0,Ebsus47,F-6,F-6,0
18235,271,0,0,F-6,Eb6,E7#5,0
18236,271,0,0,Bb6,Bb6,Bb6,0
18237,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18238,271,0,0,Bb-6,F-6,F-6,0
18239,271,0,0,Eb6,Eb6,Eb6,0
18240,271,0,0,Abm7b5,Abm7b5,Ab6,0
18241,271,0,0,Db6,G6,Ddim7,0
18242,271,0,0,G-6,C-6,Gbm7b5,0
18243,271,0,0,C6,C6,C6,0
18244,271,0,0,F-6,F-6,F-6,0
18245,271,0,0,Bb6,Bb6,Bb6,0
18246,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18247,271,0,0,C-6,F-6,F-6,0
18248,271,0,0,F-6,F6,E7#5,0
18249,271,0,0,Bb6,Bb6,G-6,0
18250,271,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18251,272,0,0,F6,Bb6,F6,0
18252,272,0,0,A#7,Bb6,Bb6,0
18253,272,0,0,D6,D6,D6,0
18254,272,0,0,G+,G-6,E7#5,0
18255,272,0,0,C6,C6,C6,0
18256,272,0,0,Fm7b5,F6,F6,0
18257,272,0,0,Cm7b5,Bb6,Ab6,0
18258,272,0,0,Bb6,Esus47,E6,0
18259,272,0,0,Ab6,F6,Ab6,0
18260,272,0,0,Gbm7b5,C6,Gb-7,0
18261,272,0,0,Fm7b5,D6,E6,0
18262,272,0,0,D6,F6,G-6,0
18263,272,0,0,G+,G-6,G-6,0
18264,272,0,0,C6,C6,C6,0
18265,272,0,0,Fm7b5,Fm7b5,Fm7b5,0
18266,272,0,0,Bb-6,E6,G-6,0
18267,272,0,0,Eb6,Eb6,Eb6,0
18268,272,0,0,Bb7#5,D6,Abm7b5,0
18269,272,0,0,Bb-6,Eb6,Bb-6,0
18270,272,0,0,A7#5,Eb6,Eb6,0
18271,272,0,0,A-6,A-6,Bb-6,0
18272,272,0,0,D6,D6,D6,0
18273,272,0,0,G6,G-6,G6,0
18274,272,0,0,C6,C6,C6,0
18275,272,0,0,Esus47,Fm7b5,Esus47,0
18276,272,0,0,F6,Esus47,F6,0
18277,272,0,0,A#7,Bb6,Bb6,0
18278,272,0,0,D6,D6,D6,0
18279,272,0,0,G+,Fsus47,G+,0
18280,272,0,0,C6,C6,C6,0
18281,272,0,0,Fm7b5,Fm7b5,Fm7b5,0
18282,272,0,0,Esus47,Bb6,G-6,0
18283,272,0,0,F6,Esus47,C6,0
18284,272,0,0,A#7,E6,B7#5,0
18285,272,0,0,D6,D6,D6,0
18286,272,0,0,G+,G-6,G+,0
18287,272,0,0,C6,C6,C6,0
18288,272,0,0,Fm7b5,Fm7b5,Fm7b5,0
18289,272,0,0,Cm7b5,Bb6,Bb6,0
18290,272,0,0,Bb6,A-6,E6,0
18291,272,0,0,Ab6,F6,Eb6,0
18292,272,0,0,Gbm7b5,G-6,G6,0
18293,272,0,0,Fm7b5,D6,Fm7b5,0
18294,272,0,0,D6,E6,D6,0
18295,272,0,0,G+,G-6,G-6,0
18296,272,0,0,C6,C6,C6,0
18297,272,0,0,Fm7b5,Fm7b5,Fm7b5,0
18298,272,0,0,Bb-6,E6,G-6,0
18299,272,0,0,Eb6,Eb6,Gdim7,0
18300,272,0,0,Bb7#5,D6,Abm7b5,0
18301,272,0,0,Bb-6,Eb6,Bb-6,0
18302,272,0,0,A7#5,Eb6,Eb6,0
18303,272,0,0,A-6,A-6,Bb-6,0
18304,272,0,0,D6,D6,D6,0
18305,272,0,0,G6,G-6,G6,0
18306,272,0,0,C6,C6,C6,0
18307,272,0,0,Esus47,Fm7b5,Esus47,0
18308,272,0,0,F6,Esus47,Fm7b5,0
18309,272,0,0,A#7,E6,Bb6,0
18310,272,0,0,D6,D6,D6,0
18311,272,0,0,G+,G-6,G+,0
18312,272,0,0,C6,C6,C6,0
18313,272,0,0,Fm7b5,Fm7b5,F-maj7,0
18314,272,0,0,Esus47,Bb6,G-6,0
18315,273,0,0,C6,C6,C6,0
18316,273,0,0,F-maj7,F6,F-6,0
18317,273,0,0,A#7,G-6,G-6,0
18318,273,0,0,Abm7b5,D6,D6,0
18319,273,0,0,Gm7b5,G-6,G-6,0
18320,273,0,0,Gb-6,G-6,G-maj7,0
18321,273,0,0,F-maj7,G-6,B-7,0
18322,273,0,0,F#7,G-6,F-6,0
18323,273,0,0,G-6,G-6,B-7,0
18324,273,0,0,C6,C6,C6,0
18325,273,0,0,F-maj7,Fm7b5,Fm7b5,0
18326,273,0,0,A-6,F6,G-6,0
18327,273,0,0,Abm7b5,D6,D6,0
18328,273,0,0,Gm7b5,G-6,G-6,0
18329,273,0,0,Gb-6,G-6,G-maj7,0
18330,273,0,0,Fm7b5,F6,B-7,0
18331,273,0,0,Fm7b5,G-6,G-6,0
18332,273,0,0,C#sus47,G-6,Edim7,0
18333,274,0,0,Bb6,Bb6,Ab6,0
18334,274,0,0,Eb6,Eb6,Eb6,0
18335,274,0,0,Eb6,Bb6,Bb6,0
18336,274,0,0,Bb6,Bb6,Bb6,0
18337,274,0,0,Bb6,Eb6,Eb6,0
18338,274,0,0,Eb6,Eb6,Eb6,0
18339,274,0,0,C-6,Bb6,Bb6,0
18340,274,0,0,F-6,F6,F6,0
18341,274,0,0,Bb6,Bb6,Bb6,0
18342,274,0,0,Eb6,Eb6,Eb6,0
18343,274,0,0,Bb6,Bb6,Bb6,0
18344,274,0,0,Eb6,Eb6,Eb6,0
18345,274,0,0,Bb6,Bb6,Bb6,0
18346,274,0,0,Eb6,Eb6,Eb6,0
18347,274,0,0,Eb6,Bb6,Bb6,0
18348,274,0,0,Bb6,Bb6,Bb6,0
18349,274,0,0,Bb6,Eb6,D-6,0
18350,274,0,0,Eb6,Eb6,Eb6,0
18351,274,0,0,C-6,Bb6,Bb6,0
18352,274,0,0,F-6,F6,F6,0
18353,274,0,0,Bb6,Bb6,Bb6,0
18354,274,0,0,Eb6,Eb6,Eb6,0
18355,274,0,0,Bb6,Bb6,Bb6,0
18356,274,0,0,Eb6,Eb6,Eb6,0
18357,274,0,0,Bb6,Bb6,Bb6,0
18358,274,0,0,Eb6,Eb6,Eb6,0
18359,274,0,0,Eb6,Bb6,Bb6,0
18360,274,0,0,Bb6,Bb6,Bb6,0
18361,274,0,0,Bb6,Eb6,Eb6,0
18362,274,0,0,Eb6,Eb6,Eb6,0
18363,274,0,0,C-6,Bb6,Bb6,0
18364,274,0,0,F-6,F6,F6,0
18365,274,0,0,Bb6,Bb6,Bb6,0
18366,274,0,0,Eb6,Eb6,Eb6,0
18367,274,0,0,Bb6,Bb6,Bb6,0
18368,274,0,0,Eb6,Eb6,C-6,0
18369,274,0,0,Bb6,Bb6,Bb6,0
18370,274,0,0,Eb6,Eb6,C-6,0
18371,274,0,0,Eb6,Bb6,Bb6,0
18372,274,0,0,Bb6,Bb6,Bb6,0
18373,274,0,0,Bb6,Eb6,Eb6,0
18374,274,0,0,Eb6,Eb6,Eb6,0
18375,274,0,0,C-6,Bb6,Bb6,0
18376,274,0,0,F-6,F6,F6,0
18377,274,0,0,Bb6,Bb6,Bb6,0
18378,274,0,0,Eb6,Eb6,Eb6,0
18379,274,0,0,Bb6,Bb6,Bb6,0
18380,274,0,0,Eb6,Eb6,C-6,0
18381,274,0,0,Bb6,Bb6,Bb6,0
18382,274,0,0,Eb6,Eb6,C-6,0
18383,274,0,0,Eb6,Bb6,Bb6,0
18384,274,0,0,Bb6,Bb6,Bb6,0
18385,274,0,0,Bb6,D-6,C-6,0
18386,274,0,0,Eb6,Eb6,C-6,0
18387,274,0,0,C-6,Bb6,Bb6,0
18388,274,0,0,F-6,F6,F6,0
18389,274,0,0,Bb6,Bb6,Bb6,0
18390,274,0,0,Eb6,Eb6,Eb6,0
18391,274,0,0,Bb6,Bb6,Bb6,0
18392,274,0,0,A-7,Eb6,C-6,0
18393,275,0,0,E-,G6,D-6,0
18394,275,0,0,A6,A6,A6,0
18395,275,0,0,F6,D-6,D#dim,0
18396,275,0,0,Bbdim7,G-6,Bb6,0
18397,275,0,0,Bb-,Eb6,Eb6,0
18398,275,0,0,Esus47,G-6,A-6,0
18399,275,0,0,D-6,G-6,A-6,0
18400,275,0,0,G-6,G6,C-6,0
18401,275,0,0,C6,C6,C6,0
18402,275,0,0,Fm7b5,F-maj7,F6,0
18403,275,0,0,F#dim,G-6,Edim7,0
18404,275,0,0,G-6,G-6,G-6,0
18405,275,0,0,Edim7,C6,C6,0
18406,275,0,0,A6,A6,A6,0
18407,275,0,0,D-6,D-6,D-6,0
18408,275,0,0,E-,G6,C-6,0
18409,275,0,0,A6,A6,A6,0
18410,275,0,0,F6,D-6,F6,0
18411,275,0,0,Bdim7,G-6,Bdim7,0
18412,275,0,0,Bb-,E6,Bb-,0
18413,275,0,0,Esus47,A-6,Esus47,0
18414,275,0,0,D-6,G-6,Ab6,0
18415,275,0,0,G-6,G6,G6,0
18416,275,0,0,C6,C6,C6,0
18417,275,0,0,Fm7b5,F-maj7,Fm7b5,0
18418,275,0,0,F#dim,G-6,Edim7,0
18419,275,0,0,F-6,G-6,G-6,0
18420,275,0,0,Bb6,Bb6,Bb6,0
18421,275,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18422,275,0,0,Edim,Adim7,Ddim7,0
18423,275,0,0,F-6,A6,F-6,0
18424,275,0,0,Bb6,G-6,Bb6,0
18425,275,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
18426,275,0,0,D-6,Adim7,Ddim7,0
18427,275,0,0,G6,G6,G6,0
18428,275,0,0,Cm7b5,C-6,C-6,0
18429,275,0,0,A-6,C-6,C-6,0
18430,275,0,0,F#dim7,D6,D-6,0
18431,275,0,0,Fm7b5,B-7,B-7,0
18432,275,0,0,F-6,F-6,E-,0
18433,275,0,0,E-,Bb6,E-,0
18434,275,0,0,F#dim,A6,A6,0
18435,275,0,0,G-6,G-6,F-6,0
18436,275,0,0,Edim7,C6,C6,0
18437,275,0,0,A6,A6,A6,0
18438,275,0,0,D-6,D-6,D-6,0
18439,275,0,0,E-,G6,Bdim7,0
18440,275,0,0,A6,A6,A6,0
18441,275,0,0,F6,D-6,D-6,0
18442,275,0,0,Bdim7,G-6,Bdim7,0
18443,275,0,0,Bb-,E6,Bb-,0
18444,275,0,0,A-6,G-6,Esus47,0
18445,275,0,0,D6,D6,D6,0
18446,275,0,0,G-6,G-6,G-6,0
18447,275,0,0,C6,C6,C6,0
